,Week,Song,Artist,Last week,Peak position,Weeks on chart
91,1999-01-02,My Little Secret,Xscape,89,9,11
92,1999-01-02,Don't Laugh At Me,Mark Wills,95,73,5
93,1999-01-02,Celebrity Skin,Hole,94,85,5
94,1999-01-02,Can't Get Enough,Willie Max Featuring Raphael Saadiq,97,49,9
95,1999-01-02,Talk Show Shhh!,Shae Jones,,,
96,1999-01-02,How Do You Fall In Love,Alabama,98,82,5
97,1999-01-02,A Bitter End,Deryl Dodd,,,
98,1999-01-02,A Little Past Little Rock,Lee Ann Womack,96,43,10
99,1999-01-02,Lean On Me,"Kirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family",92,79,5
100,1999-01-02,It's Your Song,Garth Brooks,93,62,5
1,1999-01-09,I'm Your Angel,R. Kelly & Celine Dion,1,1,6
2,1999-01-09,Nobody's Supposed To Be Here,Deborah Cox,2,2,15
3,1999-01-09,Have You Ever?,Brandy,9,3,6
4,1999-01-09,...Baby One More Time,Britney Spears,4,4,8
5,1999-01-09,Lately,Divine,3,1,18
6,1999-01-09,Because Of You,98 Degrees,5,3,15
7,1999-01-09,Trippin',Total Featuring Missy Elliott,8,7,10
8,1999-01-09,Doo Wop (That Thing),Lauryn Hill,7,1,9
9,1999-01-09,Love Like This,Faith Evans,10,7,9
10,1999-01-09,From This Moment On,Shania Twain,6,4,6
11,1999-01-09,Goodbye,Spice Girls,11,11,3
12,1999-01-09,Lullaby,Shawn Mullins,12,8,6
13,1999-01-09,Save Tonight,Eagle-Eye Cherry,13,12,6
14,1999-01-09,This Kiss,Faith Hill,14,7,43
15,1999-01-09,Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,21,15,8
16,1999-01-09,Hands,Jewel,15,15,6
17,1999-01-09,Love Me,112 Featuring Mase,18,17,12
18,1999-01-09,Slide,Goo Goo Dolls,16,16,6
19,1999-01-09,Jumper,Third Eye Blind,17,15,6
20,1999-01-09,I Don't Want To Miss A Thing,Mark Chesnutt,19,19,4
21,1999-01-09,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,20,20,15
22,1999-01-09,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,24,22,6
23,1999-01-09,The First Night,Monica,23,1,22
24,1999-01-09,Angel,Sarah McLachlan,25,24,6
25,1999-01-09,Iris,Goo Goo Dolls,22,9,6
26,1999-01-09,Pushin' Weight,Ice Cube Featuring Mr. Short Khop,30,26,11
27,1999-01-09,Miami,Will Smith,29,27,6
28,1999-01-09,How Deep Is Your Love,Dru Hill Featuring Redman,28,3,14
29,1999-01-09,I'll Be,Edwin McCain,26,5,16
30,1999-01-09,My Favorite Mistake,Sheryl Crow,27,20,6
31,1999-01-09,These Are The Times,Dru Hill,31,31,6
32,1999-01-09,Inside Out,Eve 6,34,28,6
33,1999-01-09,Angel Of Mine,Monica,36,33,6
34,1999-01-09,Too Close,Next,39,1,48
35,1999-01-09,Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,40,35,6
36,1999-01-09,(God Must Have Spent) A Little More Time On You,'N Sync,35,34,6
37,1999-01-09,Touch It,Monifah,33,9,23
38,1999-01-09,Hard Knock Life (Ghetto Anthem),JAY-Z,38,32,10
39,1999-01-09,All The Places (I Will Kiss You),Aaron Hall,41,26,13
40,1999-01-09,One Week,Barenaked Ladies,37,1,15
41,1999-01-09,Are You That Somebody?,Aaliyah,47,21,6
42,1999-01-09,Changes,2Pac,44,38,6
43,1999-01-09,Thank U,Alanis Morissette,32,17,6
44,1999-01-09,The Power Of Good-Bye,Madonna,43,11,13
45,1999-01-09,Fly Away,Lenny Kravitz,52,45,6
46,1999-01-09,You Get What You Give,New Radicals,50,46,6
47,1999-01-09,Believe,Cher,58,47,4
48,1999-01-09,You're Beginning To Get To Me,Clay Walker,42,39,6
49,1999-01-09,There You Have It,BlackHawk,45,45,6
50,1999-01-09,Wrong Again,Martina McBride,48,48,6
51,1999-01-09,Come And Get With Me,Keith Sweat Featuring Snoop Dogg,56,12,12
52,1999-01-09,Someone You Used To Know,Collin Raye,46,37,8
53,1999-01-09,Right On The Money,Alan Jackson,51,48,6
54,1999-01-09,No Place That Far,Sara Evans,54,54,5
55,1999-01-09,Rosa Parks,OutKast,59,55,6
56,1999-01-09,Pretty Fly (For A White Guy),The Offspring,57,56,6
57,1999-01-09,For You I Will,Aaron Tippin,53,52,14
58,1999-01-09,You're Easy On The Eyes,Terri Clark,49,40,6
59,1999-01-09,"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,55,55,6
60,1999-01-09,When A Woman's Fed Up,R. Kelly,70,60,3
61,1999-01-09,It's All Been Done,Barenaked Ladies,66,61,3
62,1999-01-09,Fly (The Angel Song),The Wilkinsons,68,62,5
63,1999-01-09,Sweetest Thing,U2,67,63,6
64,1999-01-09,For A Little While,Tim McGraw,61,60,6
65,1999-01-09,Wherever You Go,Voices Of Theory,69,36,13
66,1999-01-09,Stand Beside Me,Jo Dee Messina,63,63,5
67,1999-01-09,Hold On To Me,John Michael Montgomery,65,65,6
68,1999-01-09,Let Me Let Go,Faith Hill,62,33,6
69,1999-01-09,What It's Like,Everlast,75,69,4
70,1999-01-09,It's The Things You Do,Five,74,53,9
71,1999-01-09,Westside,TQ,73,12,15
72,1999-01-09,When You Believe,Whitney Houston & Mariah Carey,64,51,6
73,1999-01-09,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,77,73,3
74,1999-01-09,Back 2 Good,matchbox 20,76,74,3
75,1999-01-09,Every Morning,Sugar Ray,,,
76,1999-01-09,Father Of Mine,Everclear,83,76,6
77,1999-01-09,I Don't Want To Miss A Thing,Aerosmith,82,1,19
78,1999-01-09,Angel In Disguise,Brandy,81,75,6
79,1999-01-09,Never There,Cake,84,79,6
80,1999-01-09,Husbands And Wives,Brooks & Dunn,60,36,6
81,1999-01-09,"Luv Me, Luv Me",Shaggy Featuring Janet,79,76,4
82,1999-01-09,Home Alone,R. Kelly Featuring Keith Murray,87,65,6
83,1999-01-09,Faded Pictures,Case & Joe,86,83,3
84,1999-01-09,Unbelievable,Diamond Rio,72,72,4
85,1999-01-09,Wrong Night,Reba,71,71,5
86,1999-01-09,Whatcha Wanna Do?,Mia X Featuring Charlie Wilson,,41,6
87,1999-01-09,Ex-Factor,Lauryn Hill,,,
88,1999-01-09,I Can Do That,Montell Jordan,,14,17
89,1999-01-09,Wide Open Spaces,Dixie Chicks,78,41,19
90,1999-01-09,Silly Ho,TLC,,,
91,1999-01-09,It Must Be Love,Ty Herndon,85,38,6
92,1999-01-09,Just The Two Of Us,Will Smith,,20,9
93,1999-01-09,My Little Secret,Xscape,91,9,12
94,1999-01-09,Can't Get Enough,Willie Max Featuring Raphael Saadiq,94,49,10
95,1999-01-09,Celebrity Skin,Hole,93,85,6
96,1999-01-09,Hooch,Everything,88,69,6
97,1999-01-09,Fire Escape,Fastball,90,86,6
98,1999-01-09,The Chanukah Song,Adam Sandler,80,80,2
99,1999-01-09,Talk Show Shhh!,Shae Jones,95,95,2
100,1999-01-09,A Bitter End,Deryl Dodd,97,97,2
1,1999-01-16,Have You Ever?,Brandy,3,1,7
2,1999-01-16,Nobody's Supposed To Be Here,Deborah Cox,2,2,16
3,1999-01-16,I'm Your Angel,R. Kelly & Celine Dion,1,1,7
4,1999-01-16,...Baby One More Time,Britney Spears,4,4,9
5,1999-01-16,Lately,Divine,5,1,19
6,1999-01-16,Because Of You,98 Degrees,6,3,16
7,1999-01-16,Lullaby,Shawn Mullins,12,7,7
8,1999-01-16,Save Tonight,Eagle-Eye Cherry,13,8,7
9,1999-01-16,Doo Wop (That Thing),Lauryn Hill,8,1,10
10,1999-01-16,Trippin',Total Featuring Missy Elliott,7,7,11
11,1999-01-16,Hands,Jewel,16,11,7
12,1999-01-16,From This Moment On,Shania Twain,10,4,7
13,1999-01-16,Love Like This,Faith Evans,9,7,10
14,1999-01-16,Slide,Goo Goo Dolls,18,14,7
15,1999-01-16,Jumper,Third Eye Blind,19,15,7
16,1999-01-16,This Kiss,Faith Hill,14,7,44
17,1999-01-16,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,22,17,7
18,1999-01-16,Angel,Sarah McLachlan,24,18,7
19,1999-01-16,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,21,19,16
20,1999-01-16,Iris,Goo Goo Dolls,25,9,7
21,1999-01-16,Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,15,15,9
22,1999-01-16,I'll Be,Edwin McCain,29,5,17
23,1999-01-16,Miami,Will Smith,27,23,7
24,1999-01-16,I Don't Want To Miss A Thing,Mark Chesnutt,20,19,5
25,1999-01-16,My Favorite Mistake,Sheryl Crow,30,20,7
26,1999-01-16,These Are The Times,Dru Hill,31,26,7
27,1999-01-16,Too Close,Next,34,1,49
28,1999-01-16,Inside Out,Eve 6,32,28,7
29,1999-01-16,How Deep Is Your Love,Dru Hill Featuring Redman,28,3,15
30,1999-01-16,(God Must Have Spent) A Little More Time On You,'N Sync,36,30,7
31,1999-01-16,Angel Of Mine,Monica,33,31,7
32,1999-01-16,Touch It,Monifah,37,9,24
33,1999-01-16,Are You That Somebody?,Aaliyah,41,21,7
34,1999-01-16,Love Me,112 Featuring Mase,17,17,13
35,1999-01-16,The First Night,Monica,23,1,23
36,1999-01-16,One Week,Barenaked Ladies,40,1,16
37,1999-01-16,Goodbye,Spice Girls,11,11,4
38,1999-01-16,You Get What You Give,New Radicals,46,38,7
39,1999-01-16,Hard Knock Life (Ghetto Anthem),JAY-Z,38,32,11
40,1999-01-16,1999,Prince,,12,28
41,1999-01-16,Fly Away,Lenny Kravitz,45,41,7
42,1999-01-16,Thank U,Alanis Morissette,43,17,7
43,1999-01-16,Changes,2Pac,42,38,7
44,1999-01-16,There You Have It,BlackHawk,49,44,7
45,1999-01-16,Wrong Again,Martina McBride,50,45,7
46,1999-01-16,Right On The Money,Alan Jackson,53,46,7
47,1999-01-16,You're Beginning To Get To Me,Clay Walker,48,39,7
48,1999-01-16,"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,59,48,7
49,1999-01-16,For You I Will,Aaron Tippin,57,49,15
50,1999-01-16,Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,35,35,7
51,1999-01-16,Stand Beside Me,Jo Dee Messina,66,51,6
52,1999-01-16,Believe,Cher,47,47,5
53,1999-01-16,Pretty Fly (For A White Guy),The Offspring,56,53,7
54,1999-01-16,The Power Of Good-Bye,Madonna,44,11,14
55,1999-01-16,You're Easy On The Eyes,Terri Clark,58,40,7
56,1999-01-16,For A Little While,Tim McGraw,64,56,7
57,1999-01-16,It's All Been Done,Barenaked Ladies,61,57,4
58,1999-01-16,When A Woman's Fed Up,R. Kelly,60,58,4
59,1999-01-16,Pushin' Weight,Ice Cube Featuring Mr. Short Khop,26,26,12
60,1999-01-16,No Place That Far,Sara Evans,54,54,6
61,1999-01-16,Rosa Parks,OutKast,55,55,7
62,1999-01-16,Someone You Used To Know,Collin Raye,52,37,9
63,1999-01-16,Sweetest Thing,U2,63,63,7
64,1999-01-16,When You Believe,Whitney Houston & Mariah Carey,72,51,7
65,1999-01-16,Hold On To Me,John Michael Montgomery,67,65,7
66,1999-01-16,Every Morning,Sugar Ray,75,66,2
67,1999-01-16,I Don't Want To Miss A Thing,Aerosmith,77,1,20
68,1999-01-16,All The Places (I Will Kiss You),Aaron Hall,39,26,14
69,1999-01-16,What It's Like,Everlast,69,69,5
70,1999-01-16,Wrong Night,Reba,85,70,6
71,1999-01-16,Back 2 Good,matchbox 20,74,71,4
72,1999-01-16,Fly (The Angel Song),The Wilkinsons,62,62,6
73,1999-01-16,Let Me Let Go,Faith Hill,68,33,7
74,1999-01-16,Unbelievable,Diamond Rio,84,72,5
75,1999-01-16,Father Of Mine,Everclear,76,75,7
76,1999-01-16,I Will Get There,Boyz II Men,,,
77,1999-01-16,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,73,73,4
78,1999-01-16,Never There,Cake,79,78,7
79,1999-01-16,Faded Pictures,Case & Joe,83,79,4
80,1999-01-16,Wide Open Spaces,Dixie Chicks,89,41,20
81,1999-01-16,Home Alone,R. Kelly Featuring Keith Murray,82,65,7
82,1999-01-16,Ex-Factor,Lauryn Hill,87,82,2
83,1999-01-16,Angel In Disguise,Brandy,78,75,7
84,1999-01-16,"Luv Me, Luv Me",Shaggy Featuring Janet,81,76,5
85,1999-01-16,Silly Ho,TLC,90,85,2
86,1999-01-16,Husbands And Wives,Brooks & Dunn,80,36,7
87,1999-01-16,Wherever You Go,Voices Of Theory,65,36,14
88,1999-01-16,It Must Be Love,Ty Herndon,91,38,7
89,1999-01-16,Come And Get With Me,Keith Sweat Featuring Snoop Dogg,51,12,13
90,1999-01-16,Hooch,Everything,96,69,7
91,1999-01-16,Celebrity Skin,Hole,95,85,7
92,1999-01-16,Fire Escape,Fastball,97,86,7
93,1999-01-16,Westside,TQ,71,12,16
94,1999-01-16,Just The Two Of Us,Will Smith,92,20,10
95,1999-01-16,My Little Secret,Xscape,93,9,13
96,1999-01-16,A Bitter End,Deryl Dodd,100,96,3
97,1999-01-16,It's The Things You Do,Five,70,53,10
98,1999-01-16,Whatcha Wanna Do?,Mia X Featuring Charlie Wilson,86,41,7
99,1999-01-16,Talk Show Shhh!,Shae Jones,99,95,3
100,1999-01-16,I Can Do That,Montell Jordan,88,14,18
1,1999-01-23,Have You Ever?,Brandy,1,1,8
2,1999-01-23,Nobody's Supposed To Be Here,Deborah Cox,2,2,17
3,1999-01-23,...Baby One More Time,Britney Spears,4,3,10
4,1999-01-23,I'm Your Angel,R. Kelly & Celine Dion,3,1,8
5,1999-01-23,Save Tonight,Eagle-Eye Cherry,8,5,8
6,1999-01-23,Hands,Jewel,11,6,8
7,1999-01-23,Lullaby,Shawn Mullins,7,7,8
8,1999-01-23,Lately,Divine,5,1,20
9,1999-01-23,Doo Wop (That Thing),Lauryn Hill,9,1,11
10,1999-01-23,Slide,Goo Goo Dolls,14,10,8
11,1999-01-23,Trippin',Total Featuring Missy Elliott,10,7,12
12,1999-01-23,Jumper,Third Eye Blind,15,12,8
13,1999-01-23,Angel,Sarah McLachlan,18,13,8
14,1999-01-23,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,17,14,8
15,1999-01-23,From This Moment On,Shania Twain,12,4,8
16,1999-01-23,Love Like This,Faith Evans,13,7,11
17,1999-01-23,Because Of You,98 Degrees,6,3,17
18,1999-01-23,Miami,Will Smith,23,18,8
19,1999-01-23,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,19,19,17
20,1999-01-23,Iris,Goo Goo Dolls,20,9,8
21,1999-01-23,These Are The Times,Dru Hill,26,21,8
22,1999-01-23,Angel Of Mine,Monica,31,22,8
23,1999-01-23,(God Must Have Spent) A Little More Time On You,'N Sync,30,23,8
24,1999-01-23,I Don't Want To Miss A Thing,Mark Chesnutt,24,19,6
25,1999-01-23,When You Believe,Whitney Houston & Mariah Carey,64,25,8
26,1999-01-23,Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,21,15,10
27,1999-01-23,This Kiss,Faith Hill,16,7,45
28,1999-01-23,I'll Be,Edwin McCain,22,5,18
29,1999-01-23,My Favorite Mistake,Sheryl Crow,25,20,8
30,1999-01-23,Too Close,Next,27,1,50
31,1999-01-23,Inside Out,Eve 6,28,28,8
32,1999-01-23,Changes,2Pac,43,32,8
33,1999-01-23,Touch It,Monifah,32,9,25
34,1999-01-23,How Deep Is Your Love,Dru Hill Featuring Redman,29,3,16
35,1999-01-23,Believe,Cher,52,35,6
36,1999-01-23,Wrong Again,Martina McBride,45,36,8
37,1999-01-23,You Get What You Give,New Radicals,38,37,8
38,1999-01-23,Stand Beside Me,Jo Dee Messina,51,38,7
39,1999-01-23,Fly Away,Lenny Kravitz,41,39,8
40,1999-01-23,When A Woman's Fed Up,R. Kelly,58,40,5
41,1999-01-23,There You Have It,BlackHawk,44,41,8
42,1999-01-23,Are You That Somebody?,Aaliyah,33,21,8
43,1999-01-23,Right On The Money,Alan Jackson,46,43,8
44,1999-01-23,"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,48,44,8
45,1999-01-23,For A Little While,Tim McGraw,56,45,8
46,1999-01-23,Every Morning,Sugar Ray,66,46,3
47,1999-01-23,One Week,Barenaked Ladies,36,1,17
48,1999-01-23,I Will Get There,Boyz II Men,76,48,2
49,1999-01-23,For You I Will,Aaron Tippin,49,49,16
50,1999-01-23,You're Beginning To Get To Me,Clay Walker,47,39,8
51,1999-01-23,It's All Been Done,Barenaked Ladies,57,51,5
52,1999-01-23,Hard Knock Life (Ghetto Anthem),JAY-Z,39,32,12
53,1999-01-23,Pretty Fly (For A White Guy),The Offspring,53,53,8
54,1999-01-23,No Place That Far,Sara Evans,60,54,7
55,1999-01-23,Ex-Factor,Lauryn Hill,82,55,3
56,1999-01-23,Rosa Parks,OutKast,61,55,8
57,1999-01-23,Hold On To Me,John Michael Montgomery,65,57,8
58,1999-01-23,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,77,58,5
59,1999-01-23,Unbelievable,Diamond Rio,74,59,6
60,1999-01-23,You're Easy On The Eyes,Terri Clark,55,40,8
61,1999-01-23,Back 2 Good,matchbox 20,71,61,5
62,1999-01-23,Thank U,Alanis Morissette,42,17,8
63,1999-01-23,Wrong Night,Reba,70,63,7
64,1999-01-23,What It's Like,Everlast,69,64,6
65,1999-01-23,Goodbye,Spice Girls,37,11,5
66,1999-01-23,Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,50,35,8
67,1999-01-23,Silly Ho,TLC,85,67,3
68,1999-01-23,Sweetest Thing,U2,63,63,8
69,1999-01-23,Love Me,112 Featuring Mase,34,17,14
70,1999-01-23,The Power Of Good-Bye,Madonna,54,11,15
71,1999-01-23,Fly (The Angel Song),The Wilkinsons,72,62,7
72,1999-01-23,Faded Pictures,Case & Joe,79,72,5
73,1999-01-23,Pushin' Weight,Ice Cube Featuring Mr. Short Khop,59,26,13
74,1999-01-23,Angel In Disguise,Brandy,83,74,8
75,1999-01-23,You Were Mine,Dixie Chicks,,,
76,1999-01-23,Busy Man,Billy Ray Cyrus,,,
77,1999-01-23,Father Of Mine,Everclear,75,75,8
78,1999-01-23,Never There,Cake,78,78,8
79,1999-01-23,"Luv Me, Luv Me",Shaggy Featuring Janet,84,76,6
80,1999-01-23,That Don't Impress Me Much,Shania Twain,,,
81,1999-01-23,Home Alone,R. Kelly Featuring Keith Murray,81,65,8
82,1999-01-23,Let Me Let Go,Faith Hill,73,33,8
83,1999-01-23,Someone You Used To Know,Collin Raye,62,37,10
84,1999-01-23,Sweet Lady,Tyrese,,,
85,1999-01-23,Powerful Thing,Trisha Yearwood,,,
86,1999-01-23,It Must Be Love,Ty Herndon,88,38,8
87,1999-01-23,All The Places (I Will Kiss You),Aaron Hall,68,26,15
88,1999-01-23,A Bitter End,Deryl Dodd,96,88,4
89,1999-01-23,Somebody's Out There Watching,The Kinleys,,,
90,1999-01-23,Meanwhile,George Strait,,,
91,1999-01-23,Hot Spot,Foxy Brown,,,
92,1999-01-23,Celebrity Skin,Hole,91,85,8
93,1999-01-23,Husbands And Wives,Brooks & Dunn,86,36,8
94,1999-01-23,Fire Escape,Fastball,92,86,8
95,1999-01-23,Big Big World,Emilia,,92,2
96,1999-01-23,Talk Show Shhh!,Shae Jones,99,95,4
97,1999-01-23,Wherever You Go,Voices Of Theory,87,36,15
98,1999-01-23,Come And Get With Me,Keith Sweat Featuring Snoop Dogg,89,12,14
99,1999-01-23,My Little Secret,Xscape,95,9,14
100,1999-01-23,Just The Two Of Us,Will Smith,94,20,11
1,1999-01-30,...Baby One More Time,Britney Spears,3,1,11
2,1999-01-30,Have You Ever?,Brandy,1,1,9
3,1999-01-30,Nobody's Supposed To Be Here,Deborah Cox,2,2,18
4,1999-01-30,I'm Your Angel,R. Kelly & Celine Dion,4,1,9
5,1999-01-30,Jumper,Third Eye Blind,12,5,9
6,1999-01-30,Angel Of Mine,Monica,22,6,9
7,1999-01-30,Save Tonight,Eagle-Eye Cherry,5,5,9
8,1999-01-30,Hands,Jewel,6,6,9
9,1999-01-30,Slide,Goo Goo Dolls,10,9,9
10,1999-01-30,Lullaby,Shawn Mullins,7,7,9
11,1999-01-30,Angel,Sarah McLachlan,13,11,9
12,1999-01-30,Doo Wop (That Thing),Lauryn Hill,9,1,12
13,1999-01-30,Lately,Divine,8,1,21
14,1999-01-30,Trippin',Total Featuring Missy Elliott,11,7,13
15,1999-01-30,When You Believe,Whitney Houston & Mariah Carey,25,15,9
16,1999-01-30,Because Of You,98 Degrees,17,3,18
17,1999-01-30,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,14,14,9
18,1999-01-30,Believe,Cher,35,18,7
19,1999-01-30,Miami,Will Smith,18,18,9
20,1999-01-30,From This Moment On,Shania Twain,15,4,9
21,1999-01-30,Love Like This,Faith Evans,16,7,12
22,1999-01-30,Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,26,15,11
23,1999-01-30,I Don't Want To Miss A Thing,Mark Chesnutt,24,19,7
24,1999-01-30,These Are The Times,Dru Hill,21,21,9
25,1999-01-30,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,19,19,18
26,1999-01-30,(God Must Have Spent) A Little More Time On You,'N Sync,23,23,9
27,1999-01-30,Taking Everything,Gerald Levert,,,
28,1999-01-30,Iris,Goo Goo Dolls,20,9,9
29,1999-01-30,When A Woman's Fed Up,R. Kelly,40,29,6
30,1999-01-30,Inside Out,Eve 6,31,28,9
31,1999-01-30,Every Morning,Sugar Ray,46,31,4
32,1999-01-30,This Kiss,Faith Hill,27,7,46
33,1999-01-30,I Will Get There,Boyz II Men,48,33,3
34,1999-01-30,Changes,2Pac,32,32,9
