,Week,Song,Artist,Last week,Peak position,Weeks on chart
29,2006-01-14,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,37,2,37
30,2006-01-14,Honky Tonk Badonkadonk,Trace Adkins,34,30,11
31,2006-01-14,"Jesus, Take The Wheel",Carrie Underwood,33,31,9
32,2006-01-14,Unwritten,Natasha Bedingfield,40,32,6
33,2006-01-14,Unpredictable,Jamie Foxx Featuring Ludacris,26,26,7
34,2006-01-14,Boyfriend,Ashlee Simpson,75,19,17
35,2006-01-14,Luxurious,Gwen Stefani,28,21,11
36,2006-01-14,L.O.V.E.,Ashlee Simpson,56,36,4
37,2006-01-14,We Belong Together,Mariah Carey,44,1,40
38,2006-01-14,Fireman,Lil Wayne,38,32,9
39,2006-01-14,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,43,39,3
40,2006-01-14,Heard 'Em Say,Kanye West Featuring Adam Levine,35,26,12
41,2006-01-14,Here We Go,Trina Featuring Kelly Rowland,27,17,15
42,2006-01-14,Shake It Off,Mariah Carey,42,2,25
43,2006-01-14,If It's Lovin' That You Want,Rihanna,36,36,13
44,2006-01-14,Turn It Up,Chamillionaire Featuring Lil' Flip,41,41,11
45,2006-01-14,So Sick,Ne-Yo,25,25,6
46,2006-01-14,Must Be Doin' Somethin' Right,Billy Currington,45,39,13
47,2006-01-14,Window Shopper,50 Cent,51,20,10
48,2006-01-14,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",46,46,5
49,2006-01-14,Tequila Makes Her Clothes Fall Off,Joe Nichols,50,32,14
50,2006-01-14,Better Days,Goo Goo Dolls,48,36,15
51,2006-01-14,Come A Little Closer,Dierks Bentley,49,31,17
52,2006-01-14,Pump It,The Black Eyed Peas,61,52,6
53,2006-01-14,Kryptonite (I'm On It),Purple Ribbon All-Stars,39,35,8
54,2006-01-14,Perfect Situation,Weezer,62,54,4
55,2006-01-14,Boondocks,Little Big Town,57,55,12
56,2006-01-14,Everytime We Touch,Cascada,53,53,5
57,2006-01-14,Hypnotize,System Of A Down,60,57,10
58,2006-01-14,Have A Nice Day,Bon Jovi,76,53,12
59,2006-01-14,Like We Never Loved At All,Faith Hill,58,45,15
60,2006-01-14,Bat Country,Avenged Sevenfold,70,60,10
61,2006-01-14,Shake That,Eminem Featuring Nate Dogg,54,52,4
62,2006-01-14,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,,57,7
63,2006-01-14,I Should Have Cheated,Keyshia Cole,47,30,15
64,2006-01-14,Yo (Excuse Me Miss),Chris Brown,71,64,3
65,2006-01-14,Seasons Of Love,Cast Of Rent,89,33,11
66,2006-01-14,Twisted Transistor,Korn,74,64,8
67,2006-01-14,Soul Meets Body,Death Cab For Cutie,63,60,15
68,2006-01-14,Unbreakable,Alicia Keys,55,34,16
69,2006-01-14,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,68,68,4
70,2006-01-14,Remedy,Seether,83,70,5
71,2006-01-14,She Let Herself Go,George Strait,59,54,11
72,2006-01-14,Girl Tonite,Twista Featuring Trey Songz,52,14,19
73,2006-01-14,Don't Bother,Shakira,80,42,9
74,2006-01-14,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,65,62,7
75,2006-01-14,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,73,73,3
76,2006-01-14,Who You'd Be Today,Kenny Chesney,66,37,15
77,2006-01-14,Skin (Sarabeth),Rascal Flatts,98,42,16
78,2006-01-14,Kerosene,Miranda Lambert,86,78,4
79,2006-01-14,Who I Am Hates Who I've Been,Relient K,92,79,2
80,2006-01-14,Touch It,Busta Rhymes,67,67,4
81,2006-01-14,Miss Me Baby,Chris Cagle,79,67,11
82,2006-01-14,DOA,Foo Fighters,78,68,10
83,2006-01-14,Rodeo,Juvenile,69,69,6
84,2006-01-14,The Ghost Of You,My Chemical Romance,,,
85,2006-01-14,Rompe,Daddy Yankee,72,66,7
86,2006-01-14,Presidential,YoungBloodZ,93,81,12
87,2006-01-14,Dare,Gorillaz Featuring Shaun Ryder,97,87,2
88,2006-01-14,Better Life,Keith Urban,81,44,19
89,2006-01-14,Comin' To Your City,Big & Rich,,72,6
90,2006-01-14,More Than Words,Frankie J,88,25,18
91,2006-01-14,Shake,Ying Yang Twins Featuring Pitbull,64,41,20
92,2006-01-14,Just Might (Make Me Believe),Sugarland,85,75,7
93,2006-01-14,Save Me,Shinedown,82,72,9
94,2006-01-14,Best I Ever Had,Gary Allan,,51,18
95,2006-01-14,Stricken,Disturbed,,95,3
96,2006-01-14,Tonight I Wanna Cry,Keith Urban,90,86,3
97,2006-01-14,Fix You,Coldplay,,59,7
98,2006-01-14,Pretty Vegas,INXS,,37,6
99,2006-01-14,Looking For You,Kirk Franklin,87,74,6
100,2006-01-14,Gotta Go,Trey Songz,77,67,7
1,2006-01-21,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",5,1,10
2,2006-01-21,Run It!,Chris Brown,2,1,22
3,2006-01-21,Check On It,Beyonce Featuring Slim Thug,10,3,10
4,2006-01-21,Don't Forget About Us,Mariah Carey,7,1,14
5,2006-01-21,Photograph,Nickelback,3,2,20
6,2006-01-21,Laffy Taffy,D4L,1,1,17
7,2006-01-21,Gold Digger,Kanye West Featuring Jamie Foxx,4,1,26
8,2006-01-21,Stickwitu,The Pussycat Dolls,8,5,14
9,2006-01-21,Dirty Little Secret,The All-American Rejects,11,9,24
10,2006-01-21,There It Go! (The Whistle Song),Juelz Santana,12,9,15
11,2006-01-21,My Humps,The Black Eyed Peas,6,3,23
12,2006-01-21,"Dance, Dance",Fall Out Boy,9,9,12
13,2006-01-21,One Wish,Ray J,21,12,16
14,2006-01-21,Because Of You,Kelly Clarkson,16,7,21
15,2006-01-21,Be Without You,Mary J. Blige,27,12,9
16,2006-01-21,"Sugar, We're Goin' Down",Fall Out Boy,13,8,30
17,2006-01-21,You're Beautiful,James Blunt,25,17,11
18,2006-01-21,Soul Survivor,Young Jeezy Featuring Akon,14,4,21
19,2006-01-21,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,18,13,18
20,2006-01-21,Beverly Hills,Weezer,15,10,41
21,2006-01-21,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",24,15,18
22,2006-01-21,We Be Burnin',Sean Paul,20,6,19
23,2006-01-21,When I'm Gone,Eminem,17,8,9
24,2006-01-21,I'm Sprung,T-Pain,22,8,22
25,2006-01-21,You And Me,Lifehouse,26,5,49
26,2006-01-21,So Sick,Ne-Yo,45,25,7
27,2006-01-21,Unpredictable,Jamie Foxx Featuring Ludacris,33,26,8
28,2006-01-21,Wake Me Up When September Ends,Green Day,19,6,25
29,2006-01-21,"Jesus, Take The Wheel",Carrie Underwood,31,29,10
30,2006-01-21,Hung Up,Madonna,23,7,12
31,2006-01-21,Feel Good Inc,Gorillaz,28,14,35
32,2006-01-21,Unwritten,Natasha Bedingfield,32,32,7
33,2006-01-21,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,29,2,38
34,2006-01-21,Honky Tonk Badonkadonk,Trace Adkins,30,30,12
35,2006-01-21,Here We Go,Trina Featuring Kelly Rowland,41,17,16
36,2006-01-21,L.O.V.E.,Ashlee Simpson,36,36,5
37,2006-01-21,Fireman,Lil Wayne,38,32,10
38,2006-01-21,Luxurious,Gwen Stefani,35,21,12
39,2006-01-21,We Belong Together,Mariah Carey,37,1,41
40,2006-01-21,Pump It,The Black Eyed Peas,52,40,7
41,2006-01-21,If It's Lovin' That You Want,Rihanna,43,36,14
42,2006-01-21,Kryptonite (I'm On It),Purple Ribbon All-Stars,53,35,9
43,2006-01-21,Turn It Up,Chamillionaire Featuring Lil' Flip,44,41,12
44,2006-01-21,Must Be Doin' Somethin' Right,Billy Currington,46,39,14
45,2006-01-21,Heard 'Em Say,Kanye West Featuring Adam Levine,40,26,13
46,2006-01-21,Boondocks,Little Big Town,55,46,13
47,2006-01-21,Shake It Off,Mariah Carey,42,2,26
48,2006-01-21,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,75,48,4
49,2006-01-21,Everytime We Touch,Cascada,56,49,6
50,2006-01-21,Shake That,Eminem Featuring Nate Dogg,61,50,5
51,2006-01-21,Tequila Makes Her Clothes Fall Off,Joe Nichols,49,32,15
52,2006-01-21,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,39,39,4
53,2006-01-21,Better Days,Goo Goo Dolls,50,36,16
54,2006-01-21,Like We Never Loved At All,Faith Hill,59,45,16
55,2006-01-21,Boyfriend,Ashlee Simpson,34,19,18
56,2006-01-21,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",48,46,6
57,2006-01-21,Perfect Situation,Weezer,54,54,5
58,2006-01-21,Come A Little Closer,Dierks Bentley,51,31,18
59,2006-01-21,Yo (Excuse Me Miss),Chris Brown,64,59,4
60,2006-01-21,I Should Have Cheated,Keyshia Cole,63,30,16
61,2006-01-21,She Let Herself Go,George Strait,71,54,12
62,2006-01-21,Unbreakable,Alicia Keys,68,34,17
63,2006-01-21,Hypnotize,System Of A Down,57,57,11
64,2006-01-21,Rompe,Daddy Yankee,85,64,8
65,2006-01-21,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,74,62,8
66,2006-01-21,Who I Am Hates Who I've Been,Relient K,79,66,3
67,2006-01-21,Bat Country,Avenged Sevenfold,60,60,11
68,2006-01-21,Girl Tonite,Twista Featuring Trey Songz,72,14,20
69,2006-01-21,Have A Nice Day,Bon Jovi,58,53,13
70,2006-01-21,Soul Meets Body,Death Cab For Cutie,67,60,16
71,2006-01-21,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,69,68,5
72,2006-01-21,Rodeo,Juvenile,83,69,7
73,2006-01-21,Window Shopper,50 Cent,47,20,11
74,2006-01-21,Temperature,Sean Paul,,,
75,2006-01-21,Touch It,Busta Rhymes,80,67,5
76,2006-01-21,Who You'd Be Today,Kenny Chesney,76,37,16
77,2006-01-21,Kerosene,Miranda Lambert,78,77,5
78,2006-01-21,Miss Me Baby,Chris Cagle,81,67,12
79,2006-01-21,Twisted Transistor,Korn,66,64,9
80,2006-01-21,Tonight I Wanna Cry,Keith Urban,96,80,4
81,2006-01-21,Just Might (Make Me Believe),Sugarland,92,75,8
82,2006-01-21,Looking For You,Kirk Franklin,99,74,7
83,2006-01-21,Gotta Go,Trey Songz,100,67,8
84,2006-01-21,Seasons Of Love,Cast Of Rent,65,33,12
85,2006-01-21,My Old Friend,Tim McGraw,,85,7
86,2006-01-21,Your Man,Josh Turner,,86,4
87,2006-01-21,Better Life,Keith Urban,88,44,20
88,2006-01-21,DOA,Foo Fighters,82,68,11
89,2006-01-21,Good Ride Cowboy,Garth Brooks,,59,13
90,2006-01-21,Believe,Brooks & Dunn,,90,4
91,2006-01-21,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,,,
92,2006-01-21,Ever The Same,Rob Thomas,,,
93,2006-01-21,Get Drunk And Be Somebody,Toby Keith,,,
94,2006-01-21,Save Me,Shinedown,93,72,10
95,2006-01-21,Skin (Sarabeth),Rascal Flatts,77,42,17
96,2006-01-21,Remedy,Seether,70,70,6
97,2006-01-21,Walk Away,Kelly Clarkson,,,
98,2006-01-21,My Hood,Young Jeezy,,98,2
99,2006-01-21,Hit The Floor,Twista Featuring Pitbull,,94,5
100,2006-01-21,She Don't Tell Me To,Montgomery Gentry,,98,2
1,2006-01-28,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1,1,11
2,2006-01-28,Check On It,Beyonce Featuring Slim Thug,3,2,11
3,2006-01-28,Run It!,Chris Brown,2,1,23
4,2006-01-28,Don't Forget About Us,Mariah Carey,4,1,15
5,2006-01-28,Stickwitu,The Pussycat Dolls,8,5,15
6,2006-01-28,There It Go! (The Whistle Song),Juelz Santana,10,6,16
7,2006-01-28,Laffy Taffy,D4L,6,1,18
8,2006-01-28,Photograph,Nickelback,5,2,21
9,2006-01-28,Dirty Little Secret,The All-American Rejects,9,9,25
10,2006-01-28,Be Without You,Mary J. Blige,15,10,10
11,2006-01-28,One Wish,Ray J,13,11,17
12,2006-01-28,Gold Digger,Kanye West Featuring Jamie Foxx,7,1,27
13,2006-01-28,"Dance, Dance",Fall Out Boy,12,9,13
14,2006-01-28,Because Of You,Kelly Clarkson,14,7,22
15,2006-01-28,You're Beautiful,James Blunt,17,15,12
16,2006-01-28,So Sick,Ne-Yo,26,16,8
17,2006-01-28,My Humps,The Black Eyed Peas,11,3,24
18,2006-01-28,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,19,13,19
19,2006-01-28,Unpredictable,Jamie Foxx Featuring Ludacris,27,19,9
20,2006-01-28,When I'm Gone,Eminem,23,8,10
21,2006-01-28,"Sugar, We're Goin' Down",Fall Out Boy,16,8,31
22,2006-01-28,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",21,15,19
23,2006-01-28,Soul Survivor,Young Jeezy Featuring Akon,18,4,22
24,2006-01-28,We Be Burnin',Sean Paul,22,6,20
25,2006-01-28,"Jesus, Take The Wheel",Carrie Underwood,29,25,11
26,2006-01-28,Beverly Hills,Weezer,20,10,42
27,2006-01-28,I'm Sprung,T-Pain,24,8,23
28,2006-01-28,Unwritten,Natasha Bedingfield,32,28,8
29,2006-01-28,You And Me,Lifehouse,25,5,50
30,2006-01-28,Yo (Excuse Me Miss),Chris Brown,59,30,5
31,2006-01-28,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,48,31,5
32,2006-01-28,Honky Tonk Badonkadonk,Trace Adkins,34,30,13
33,2006-01-28,L.O.V.E.,Ashlee Simpson,36,33,6
34,2006-01-28,Shake That,Eminem Featuring Nate Dogg,50,34,6
35,2006-01-28,Pump It,The Black Eyed Peas,40,35,8
36,2006-01-28,Here We Go,Trina Featuring Kelly Rowland,35,17,17
37,2006-01-28,Kryptonite (I'm On It),Purple Ribbon All-Stars,42,35,10
38,2006-01-28,We Belong Together,Gavin DeGraw,,,
39,2006-01-28,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,33,2,39
40,2006-01-28,Feel Good Inc,Gorillaz,31,14,36
41,2006-01-28,Wake Me Up When September Ends,Green Day,28,6,26
42,2006-01-28,Fireman,Lil Wayne,37,32,11
43,2006-01-28,Hung Up,Madonna,30,7,13
44,2006-01-28,We Belong Together,Mariah Carey,39,1,42
45,2006-01-28,Everytime We Touch,Cascada,49,45,7
46,2006-01-28,Luxurious,Gwen Stefani,38,21,13
47,2006-01-28,If It's Lovin' That You Want,Rihanna,41,36,15
48,2006-01-28,Must Be Doin' Somethin' Right,Billy Currington,44,39,15
49,2006-01-28,Temperature,Sean Paul,74,49,2
50,2006-01-28,Turn It Up,Chamillionaire Featuring Lil' Flip,43,41,13
51,2006-01-28,Rompe,Daddy Yankee,64,51,9
52,2006-01-28,Boondocks,Little Big Town,46,46,14
53,2006-01-28,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",56,46,7
54,2006-01-28,Perfect Situation,Weezer,57,54,6
55,2006-01-28,Like We Never Loved At All,Faith Hill,54,45,17
56,2006-01-28,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,65,56,9
57,2006-01-28,She Let Herself Go,George Strait,61,54,13
58,2006-01-28,Heard 'Em Say,Kanye West Featuring Adam Levine,45,26,14
59,2006-01-28,Better Days,Goo Goo Dolls,53,36,17
60,2006-01-28,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,52,39,5
61,2006-01-28,Come A Little Closer,Dierks Bentley,58,31,19
62,2006-01-28,Tequila Makes Her Clothes Fall Off,Joe Nichols,51,32,16
63,2006-01-28,Who I Am Hates Who I've Been,Relient K,66,63,4
64,2006-01-28,I Should Have Cheated,Keyshia Cole,60,30,17
65,2006-01-28,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,71,65,6
66,2006-01-28,Touch It,Busta Rhymes,75,66,6
67,2006-01-28,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,91,67,2
68,2006-01-28,Rodeo,Juvenile,72,68,8
69,2006-01-28,Upside Down,Jack Johnson,,,
70,2006-01-28,Unbreakable,Alicia Keys,62,34,18
71,2006-01-28,Tonight I Wanna Cry,Keith Urban,80,71,5
72,2006-01-28,Gotta Go,Trey Songz,83,67,9
73,2006-01-28,Kerosene,Miranda Lambert,77,73,6
74,2006-01-28,Just Might (Make Me Believe),Sugarland,81,74,9
75,2006-01-28,Hypnotize,System Of A Down,63,57,12
76,2006-01-28,Your Man,Josh Turner,86,76,5
77,2006-01-28,Bat Country,Avenged Sevenfold,67,60,12
78,2006-01-28,Walk Away,Kelly Clarkson,97,78,2
79,2006-01-28,My Old Friend,Tim McGraw,85,79,8
80,2006-01-28,Soul Meets Body,Death Cab For Cutie,70,60,17
81,2006-01-28,Boyfriend,Ashlee Simpson,55,19,19
82,2006-01-28,Miss Me Baby,Chris Cagle,78,67,13
83,2006-01-28,Looking For You,Kirk Franklin,82,74,8
84,2006-01-28,Who You'd Be Today,Kenny Chesney,76,37,17
85,2006-01-28,Have A Nice Day,Bon Jovi,69,53,14
86,2006-01-28,Believe,Brooks & Dunn,90,86,5
87,2006-01-28,Get Drunk And Be Somebody,Toby Keith,93,87,2
88,2006-01-28,Twisted Transistor,Korn,79,64,10
89,2006-01-28,Ever The Same,Rob Thomas,92,89,2
90,2006-01-28,DOA,Foo Fighters,88,68,12
91,2006-01-28,She Don't Tell Me To,Montgomery Gentry,100,91,3
92,2006-01-28,Cheatin',Sara Evans,,,
93,2006-01-28,Good Ride Cowboy,Garth Brooks,89,59,14
94,2006-01-28,Save Me,Shinedown,94,72,11
95,2006-01-28,Living In Fast Forward,Kenny Chesney,,,
96,2006-01-28,Hit The Floor,Twista Featuring Pitbull,99,94,6
97,2006-01-28,My Hood,Young Jeezy,98,97,3
98,2006-01-28,Who Says You Can't Go Home,Bon Jovi,,,
99,2006-01-28,Oh Yes (aka 'Postman'),Juelz Santana,,,
100,2006-01-28,Nobody But Me,Blake Shelton,,,
1,2006-02-04,Check On It,Beyonce Featuring Slim Thug,2,1,12
2,2006-02-04,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1,1,12
3,2006-02-04,Run It!,Chris Brown,3,1,24
4,2006-02-04,Be Without You,Mary J. Blige,10,4,11
5,2006-02-04,Stickwitu,The Pussycat Dolls,5,5,16
6,2006-02-04,There It Go! (The Whistle Song),Juelz Santana,6,6,17
7,2006-02-04,Don't Forget About Us,Mariah Carey,4,1,16
8,2006-02-04,You're Beautiful,James Blunt,15,8,13
9,2006-02-04,Dirty Little Secret,The All-American Rejects,9,9,26
10,2006-02-04,Laffy Taffy,D4L,7,1,19
11,2006-02-04,"Dance, Dance",Fall Out Boy,13,9,14
12,2006-02-04,So Sick,Ne-Yo,16,12,9
13,2006-02-04,Photograph,Nickelback,8,2,22
14,2006-02-04,Unwritten,Natasha Bedingfield,28,14,9
