,Week,Song,Artist,Last week,Peak position,Weeks on chart
89,1990-03-31,"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright,,,
90,1990-03-31,I Remember You,Skid Row,74,6,20
91,1990-03-31,Dirty Deeds,Joan Jett,77,36,10
92,1990-03-31,I'll Be There,"Joyce ""Fenderella"" Irby",84,70,7
93,1990-03-31,Me So Horny,The 2 Live Crew,85,26,30
94,1990-03-31,Moonlight On Water,Laura Branigan,,,
95,1990-03-31,Love Song,Tesla,73,10,27
96,1990-03-31,Ready Or Not,After 7,,,
97,1990-03-31,Back To Life,Soul II Soul,87,4,28
98,1990-03-31,Advice For The Young At Heart,Tears For Fears,89,89,4
99,1990-03-31,Bad Love,Eric Clapton,96,88,4
100,1990-03-31,You're The Voice,John Farnham,97,82,8
1,1990-04-07,Love Will Lead You Back,Taylor Dayne,2,1,11
2,1990-04-07,I'll Be Your Everything,Tommy Page,4,2,8
3,1990-04-07,All Around The World,Lisa Stansfield,5,3,10
4,1990-04-07,I Wish It Would Rain Down,Phil Collins,3,3,10
5,1990-04-07,Black Velvet,Alannah Myles,1,1,14
6,1990-04-07,Don't Wanna Fall In Love,Jane Child,6,6,9
7,1990-04-07,Get Up! (Before The Night Is Over),Technotronic,9,7,11
8,1990-04-07,Here And Now,Luther Vandross,10,8,16
9,1990-04-07,Nothing Compares 2 U,Sinead O'Connor,16,9,4
10,1990-04-07,Forever,KISS,12,10,10
11,1990-04-07,I Wanna Be Rich,Calloway,14,11,9
12,1990-04-07,All My Life,Linda Ronstadt (Featuring Aaron Neville),11,11,9
13,1990-04-07,"Whole Wide World (From ""True Love"")",A'me Lorain,15,13,12
14,1990-04-07,Escapade,Janet Jackson,7,1,12
15,1990-04-07,How Can We Be Lovers,Michael Bolton,23,15,6
16,1990-04-07,Without You,Motley Crue,21,16,7
17,1990-04-07,Keep It Together,Madonna,8,8,10
18,1990-04-07,Whip Appeal,Babyface,26,18,7
19,1990-04-07,Heartbeat,Seduction,25,19,7
20,1990-04-07,Roam,The B-52s,13,3,16
21,1990-04-07,What It Takes,Aerosmith,34,21,4
22,1990-04-07,No More Lies,Michel'le,22,7,21
23,1990-04-07,Heart Of Stone,Cher,31,23,9
24,1990-04-07,The Heart Of The Matter,Don Henley,33,24,8
25,1990-04-07,If U Were Mine,The U-Krew,32,25,11
26,1990-04-07,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,19,10,17
27,1990-04-07,Sending All My Love,Linear,35,27,8
28,1990-04-07,Sacrifice,Elton John,18,18,13
29,1990-04-07,No Myth,Michael Penn,17,13,14
30,1990-04-07,Just A Friend,Biz Markie,24,9,12
31,1990-04-07,Love Child,Sweet Sensation,38,31,4
32,1990-04-07,Room At The Top,Adam Ant,41,32,5
33,1990-04-07,Hold On,Wilson Phillips,43,33,4
34,1990-04-07,Love Me For Life,Stevie B,29,29,10
35,1990-04-07,Opposites Attract,Paula Abdul (Duet With The Wild Pair),28,1,17
36,1990-04-07,Dangerous,Roxette,27,2,17
37,1990-04-07,"Wild Women Do (From ""Pretty Woman"")",Natalie Cole,37,37,7
38,1990-04-07,This Old Heart Of Mine,Rod Stewart With Ronald Isley,46,38,3
39,1990-04-07,I Go To Extremes,Billy Joel,20,6,13
40,1990-04-07,The Secret Garden,Quincy Jones,45,40,5
41,1990-04-07,All I Wanna Do Is Make Love To You,Heart,57,41,2
42,1990-04-07,True Blue Love,Lou Gramm,40,40,8
43,1990-04-07,Price Of Love,Bad English,30,5,16
44,1990-04-07,The Humpty Dance,Digital Underground,53,44,4
45,1990-04-07,Alright,Janet Jackson,,,
46,1990-04-07,Lambada,Kaoma,50,46,6
47,1990-04-07,Your Baby Never Looked Good In Blue,Expose,61,47,2
48,1990-04-07,Make It Like It Was,Regina Belle,55,48,7
49,1990-04-07,Have A Heart,Bonnie Raitt,54,49,5
50,1990-04-07,Sometimes She Cries,Warrant,39,20,14
51,1990-04-07,Expression,Salt-N-Pepa,60,51,5
52,1990-04-07,Poison,Bell Biv DeVoe,,,
53,1990-04-07,You're The Only Woman,The Brat Pack,36,36,10
54,1990-04-07,A Little Love,Corey Hart,59,54,4
55,1990-04-07,Here We Are,Gloria Estefan,44,6,17
56,1990-04-07,Blue Sky Mine,Midnight Oil,49,47,8
57,1990-04-07,Time After Time,Timmy T.,62,57,5
58,1990-04-07,Too Late To Say Goodbye,Richard Marx,42,12,12
59,1990-04-07,Personal Jesus,Depeche Mode,52,28,18
60,1990-04-07,House Of Pain,Faster Pussycat,64,60,7
61,1990-04-07,Got To Get,Leila K With Rob 'N' Raz,48,48,8
62,1990-04-07,The Way It Is,Tesla,66,62,5
63,1990-04-07,Hurting Kind (I've Got My Eyes On You),Robert Plant,71,63,3
64,1990-04-07,The Deeper The Love,Whitesnake,56,28,12
65,1990-04-07,Fly High Michelle,Enuff Z'Nuff,47,47,11
66,1990-04-07,Living In Oblivion,Anything Box,65,65,8
67,1990-04-07,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,,,
68,1990-04-07,I'll See You In My Dreams,Giant,77,68,3
69,1990-04-07,A Face In The Crowd,Tom Petty,51,46,6
70,1990-04-07,Save Me,Fleetwood Mac,,,
71,1990-04-07,We Can't Go Wrong,The Cover Girls,58,8,18
72,1990-04-07,Getting Away With It,Electronic,88,72,2
73,1990-04-07,Hide And Seek,Pajama Party,73,73,5
74,1990-04-07,Bust A Move,Young M.C.,70,7,37
75,1990-04-07,Cuts You Up,Peter Murphy,86,75,3
76,1990-04-07,Cruising For Bruising,Basia,,,
77,1990-04-07,A Girl Like You,The Smithereens,69,38,18
78,1990-04-07,Oye Mi Canto (Hear My Voice),Gloria Estefan,,,
79,1990-04-07,I Come Off,Young M.C.,79,79,3
80,1990-04-07,Moonlight On Water,Laura Branigan,94,80,2
81,1990-04-07,Ready Or Not,After 7,96,81,2
82,1990-04-07,You Can't Get Away,Shana,82,82,3
83,1990-04-07,Summer Rain,Belinda Carlisle,68,30,12
84,1990-04-07,Whatcha Gonna Do With My Lovin',Inner City,76,76,6
85,1990-04-07,Two To Make It Right,Seduction,74,2,22
86,1990-04-07,"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright,89,86,2
87,1990-04-07,Always And Forever,Whistle,,,
88,1990-04-07,House Of Broken Love,Great White,83,83,4
89,1990-04-07,All That Glitters Isn't Gold,The Cover Girls,,,
90,1990-04-07,Anything I Want,Kevin Paige,63,29,12
91,1990-04-07,99 Worlds,Peter Wolf,78,78,4
92,1990-04-07,Almost Hear You Sigh,The Rolling Stones,75,50,9
93,1990-04-07,Precious Love,Jody Watley,87,87,3
94,1990-04-07,If You Leave Me Now,Jaya,72,44,26
95,1990-04-07,Anytime,McAuley Schenker Group,80,69,8
96,1990-04-07,Real Love,Skyy,81,47,12
97,1990-04-07,You Make Me Feel (Mighty Real),Jimmy Somerville,,,
98,1990-04-07,All Or Nothing,Milli Vanilli,67,4,14
99,1990-04-07,The Ballad Of Jayne,L.A. Guns,,,
100,1990-04-07,Bad Love,Eric Clapton,99,88,5
1,1990-04-14,I'll Be Your Everything,Tommy Page,2,1,9
2,1990-04-14,Don't Wanna Fall In Love,Jane Child,6,2,10
3,1990-04-14,All Around The World,Lisa Stansfield,3,3,11
4,1990-04-14,Nothing Compares 2 U,Sinead O'Connor,9,4,5
5,1990-04-14,Love Will Lead You Back,Taylor Dayne,1,1,12
6,1990-04-14,I Wanna Be Rich,Calloway,11,6,10
7,1990-04-14,Here And Now,Luther Vandross,8,7,17
8,1990-04-14,Get Up! (Before The Night Is Over),Technotronic,7,7,12
9,1990-04-14,Forever,KISS,10,9,11
10,1990-04-14,Black Velvet,Alannah Myles,5,1,15
11,1990-04-14,I Wish It Would Rain Down,Phil Collins,4,3,11
12,1990-04-14,How Can We Be Lovers,Michael Bolton,15,12,7
13,1990-04-14,"Whole Wide World (From ""True Love"")",A'me Lorain,13,13,13
14,1990-04-14,Without You,Motley Crue,16,14,8
15,1990-04-14,Whip Appeal,Babyface,18,15,8
16,1990-04-14,Heartbeat,Seduction,19,16,8
17,1990-04-14,What It Takes,Aerosmith,21,17,5
18,1990-04-14,All My Life,Linda Ronstadt (Featuring Aaron Neville),12,11,10
19,1990-04-14,Sending All My Love,Linear,27,19,9
20,1990-04-14,Heart Of Stone,Cher,23,20,10
21,1990-04-14,Love Child,Sweet Sensation,31,21,5
22,1990-04-14,The Heart Of The Matter,Don Henley,24,22,9
23,1990-04-14,Escapade,Janet Jackson,14,1,13
24,1990-04-14,If U Were Mine,The U-Krew,25,24,12
25,1990-04-14,Hold On,Wilson Phillips,33,25,5
26,1990-04-14,All I Wanna Do Is Make Love To You,Heart,41,26,3
27,1990-04-14,Room At The Top,Adam Ant,32,27,6
28,1990-04-14,This Old Heart Of Mine,Rod Stewart With Ronald Isley,38,28,4
29,1990-04-14,Keep It Together,Madonna,17,8,11
30,1990-04-14,Alright,Janet Jackson,45,30,2
31,1990-04-14,The Secret Garden,Quincy Jones,40,31,6
32,1990-04-14,No More Lies,Michel'le,22,7,22
33,1990-04-14,The Humpty Dance,Digital Underground,44,33,5
34,1990-04-14,"Wild Women Do (From ""Pretty Woman"")",Natalie Cole,37,34,8
35,1990-04-14,Roam,The B-52s,20,3,17
36,1990-04-14,Just A Friend,Biz Markie,30,9,13
37,1990-04-14,Your Baby Never Looked Good In Blue,Expose,47,37,3
38,1990-04-14,Poison,Bell Biv DeVoe,52,38,2
39,1990-04-14,Vogue,Madonna,,,
40,1990-04-14,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,26,10,18
41,1990-04-14,Dangerous,Roxette,36,2,18
42,1990-04-14,Opposites Attract,Paula Abdul (Duet With The Wild Pair),35,1,18
43,1990-04-14,Make It Like It Was,Regina Belle,48,43,8
44,1990-04-14,True Blue Love,Lou Gramm,42,40,9
45,1990-04-14,Sacrifice,Elton John,28,18,14
46,1990-04-14,Love Me For Life,Stevie B,34,29,11
47,1990-04-14,Expression,Salt-N-Pepa,51,47,6
48,1990-04-14,A Little Love,Corey Hart,54,48,5
49,1990-04-14,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,67,49,2
50,1990-04-14,Lambada,Kaoma,46,46,7
51,1990-04-14,Time After Time,Timmy T.,57,51,6
52,1990-04-14,House Of Pain,Faster Pussycat,60,52,8
53,1990-04-14,No Myth,Michael Penn,29,13,15
54,1990-04-14,Have A Heart,Bonnie Raitt,49,49,6
55,1990-04-14,I Go To Extremes,Billy Joel,39,6,14
56,1990-04-14,Hurting Kind (I've Got My Eyes On You),Robert Plant,63,56,4
57,1990-04-14,Price Of Love,Bad English,43,5,17
58,1990-04-14,Save Me,Fleetwood Mac,70,58,2
59,1990-04-14,The Way It Is,Tesla,62,59,6
60,1990-04-14,I'll See You In My Dreams,Giant,68,60,4
61,1990-04-14,Sometimes She Cries,Warrant,50,20,15
62,1990-04-14,Here We Are,Gloria Estefan,55,6,18
63,1990-04-14,Cruising For Bruising,Basia,76,63,2
64,1990-04-14,Ready Or Not,After 7,81,64,3
65,1990-04-14,Getting Away With It,Electronic,72,65,3
66,1990-04-14,Oye Mi Canto (Hear My Voice),Gloria Estefan,78,66,2
67,1990-04-14,Cuts You Up,Peter Murphy,75,67,4
68,1990-04-14,All That Glitters Isn't Gold,The Cover Girls,89,68,2
69,1990-04-14,Blue Sky Mine,Midnight Oil,56,47,9
70,1990-04-14,You're The Only Woman,The Brat Pack,53,36,11
71,1990-04-14,Moonlight On Water,Laura Branigan,80,71,3
72,1990-04-14,Got To Get,Leila K With Rob 'N' Raz,61,48,9
73,1990-04-14,Living In Oblivion,Anything Box,66,65,9
74,1990-04-14,"Baby, It's Tonight",Jude Cole,,,
75,1990-04-14,I Come Off,Young M.C.,79,75,4
76,1990-04-14,The Deeper The Love,Whitesnake,64,28,13
77,1990-04-14,Always And Forever,Whistle,87,77,2
78,1990-04-14,Bust A Move,Young M.C.,74,7,38
79,1990-04-14,Hide And Seek,Pajama Party,73,73,6
80,1990-04-14,Heaven Is A 4 Letter Word,Bad English,,,
81,1990-04-14,A Face In The Crowd,Tom Petty,69,46,7
82,1990-04-14,Fly High Michelle,Enuff Z'Nuff,65,47,12
83,1990-04-14,"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright,86,83,3
84,1990-04-14,Ooh La La (I Can't Get Over You),Perfect Gentlemen,,,
85,1990-04-14,Personal Jesus,Depeche Mode,59,28,19
86,1990-04-14,You Can't Get Away,Shana,82,82,4
87,1990-04-14,A Girl Like You,The Smithereens,77,38,19
88,1990-04-14,Too Late To Say Goodbye,Richard Marx,58,12,13
89,1990-04-14,The Ballad Of Jayne,L.A. Guns,99,89,2
90,1990-04-14,You Make Me Feel (Mighty Real),Jimmy Somerville,97,90,2
91,1990-04-14,Anytime,McAuley Schenker Group,95,69,9
92,1990-04-14,Spin That Wheel,Hi Tek 3 Featuring Ya Kid K,,,
93,1990-04-14,We Can't Go Wrong,The Cover Girls,71,8,19
94,1990-04-14,Get A Life,Soul II Soul,,,
95,1990-04-14,Dub Be Good To Me,Beats International,,,
96,1990-04-14,Enjoy The Silence,Depeche Mode,,,
97,1990-04-14,Summer Rain,Belinda Carlisle,83,30,13
98,1990-04-14,Nicety,Michel'le,,,
99,1990-04-14,House Of Broken Love,Great White,88,83,5
100,1990-04-14,Two To Make It Right,Seduction,85,2,23
1,1990-04-21,Nothing Compares 2 U,Sinead O'Connor,4,1,6
2,1990-04-21,Don't Wanna Fall In Love,Jane Child,2,2,11
3,1990-04-21,All Around The World,Lisa Stansfield,3,3,12
4,1990-04-21,I Wanna Be Rich,Calloway,6,4,11
5,1990-04-21,I'll Be Your Everything,Tommy Page,1,1,10
6,1990-04-21,Here And Now,Luther Vandross,7,6,18
7,1990-04-21,How Can We Be Lovers,Michael Bolton,12,7,8
8,1990-04-21,Forever,KISS,9,8,12
9,1990-04-21,Without You,Motley Crue,14,9,9
10,1990-04-21,"Whole Wide World (From ""True Love"")",A'me Lorain,13,10,14
11,1990-04-21,Whip Appeal,Babyface,15,11,9
12,1990-04-21,Love Will Lead You Back,Taylor Dayne,5,1,13
13,1990-04-21,What It Takes,Aerosmith,17,13,6
14,1990-04-21,Black Velvet,Alannah Myles,10,1,16
15,1990-04-21,Heartbeat,Seduction,16,15,9
16,1990-04-21,Get Up! (Before The Night Is Over),Technotronic,8,7,13
17,1990-04-21,I Wish It Would Rain Down,Phil Collins,11,3,12
18,1990-04-21,All I Wanna Do Is Make Love To You,Heart,26,18,4
19,1990-04-21,Sending All My Love,Linear,19,19,10
20,1990-04-21,Hold On,Wilson Phillips,25,20,6
21,1990-04-21,Love Child,Sweet Sensation,21,21,6
22,1990-04-21,The Heart Of The Matter,Don Henley,22,22,10
23,1990-04-21,Room At The Top,Adam Ant,27,23,7
24,1990-04-21,Alright,Janet Jackson,30,24,3
25,1990-04-21,This Old Heart Of Mine,Rod Stewart With Ronald Isley,28,25,5
26,1990-04-21,If U Were Mine,The U-Krew,24,24,13
27,1990-04-21,Heart Of Stone,Cher,20,20,11
28,1990-04-21,Vogue,Madonna,39,28,2
29,1990-04-21,Poison,Bell Biv DeVoe,38,29,3
30,1990-04-21,The Humpty Dance,Digital Underground,33,30,6
31,1990-04-21,Your Baby Never Looked Good In Blue,Expose,37,31,4
32,1990-04-21,The Secret Garden,Quincy Jones,31,31,7
33,1990-04-21,All My Life,Linda Ronstadt (Featuring Aaron Neville),18,11,11
34,1990-04-21,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,49,34,3
35,1990-04-21,Escapade,Janet Jackson,23,1,14
36,1990-04-21,Expression,Salt-N-Pepa,47,36,7
37,1990-04-21,No More Lies,Michel'le,32,7,23
38,1990-04-21,Just A Friend,Biz Markie,36,9,14
39,1990-04-21,A Little Love,Corey Hart,48,39,6
40,1990-04-21,House Of Pain,Faster Pussycat,52,40,9
41,1990-04-21,Save Me,Fleetwood Mac,58,41,3
42,1990-04-21,Time After Time,Timmy T.,51,42,7
43,1990-04-21,Make It Like It Was,Regina Belle,43,43,9
44,1990-04-21,Ready Or Not,After 7,64,44,4
45,1990-04-21,I'll See You In My Dreams,Giant,60,45,5
46,1990-04-21,Hurting Kind (I've Got My Eyes On You),Robert Plant,56,46,5
47,1990-04-21,Ooh La La (I Can't Get Over You),Perfect Gentlemen,84,47,2
48,1990-04-21,Getting Away With It,Electronic,65,48,4
49,1990-04-21,Keep It Together,Madonna,29,8,12
50,1990-04-21,Opposites Attract,Paula Abdul (Duet With The Wild Pair),42,1,19
51,1990-04-21,"Baby, It's Tonight",Jude Cole,74,51,2
52,1990-04-21,Cruising For Bruising,Basia,63,52,3
53,1990-04-21,Roam,The B-52s,35,3,18
54,1990-04-21,Oye Mi Canto (Hear My Voice),Gloria Estefan,66,54,3
55,1990-04-21,The Way It Is,Tesla,59,55,7
56,1990-04-21,Dangerous,Roxette,41,2,19
57,1990-04-21,"Wild Women Do (From ""Pretty Woman"")",Natalie Cole,34,34,9
58,1990-04-21,All That Glitters Isn't Gold,The Cover Girls,68,58,3
59,1990-04-21,Always And Forever,Whistle,77,59,3
60,1990-04-21,Cuts You Up,Peter Murphy,67,60,5
61,1990-04-21,Sacrifice,Elton John,45,18,15
62,1990-04-21,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,40,10,19
63,1990-04-21,Love Me For Life,Stevie B,46,29,12
64,1990-04-21,Have A Heart,Bonnie Raitt,54,49,7
65,1990-04-21,True Blue Love,Lou Gramm,44,40,10
66,1990-04-21,Lambada,Kaoma,50,46,8
67,1990-04-21,Moonlight On Water,Laura Branigan,71,67,4
68,1990-04-21,Heaven Is A 4 Letter Word,Bad English,80,68,2
69,1990-04-21,Sometimes She Cries,Warrant,61,20,16
70,1990-04-21,"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright,83,70,4
71,1990-04-21,I Go To Extremes,Billy Joel,55,6,15
72,1990-04-21,Get A Life,Soul II Soul,94,72,2
73,1990-04-21,Enjoy The Silence,Depeche Mode,96,73,2
74,1990-04-21,Nicety,Michel'le,98,74,2
75,1990-04-21,Price Of Love,Bad English,57,5,18
76,1990-04-21,Here We Are,Gloria Estefan,62,6,19
77,1990-04-21,No Myth,Michael Penn,53,13,16
78,1990-04-21,Got To Get,Leila K With Rob 'N' Raz,72,48,10
79,1990-04-21,The Ballad Of Jayne,L.A. Guns,89,79,3
80,1990-04-21,I Come Off,Young M.C.,75,75,5
81,1990-04-21,Living In Oblivion,Anything Box,73,65,10
82,1990-04-21,Hide And Seek,Pajama Party,79,73,7
83,1990-04-21,Spin That Wheel,Hi Tek 3 Featuring Ya Kid K,92,83,2
84,1990-04-21,Deadbeat Club,The B-52s,,,
85,1990-04-21,Coming Of Age,Damn Yankees,,,
86,1990-04-21,Dub Be Good To Me,Beats International,95,86,2
87,1990-04-21,You Make Me Feel (Mighty Real),Jimmy Somerville,90,87,3
88,1990-04-21,Personal Jesus,Depeche Mode,85,28,20
89,1990-04-21,Turtle Power,Partners In Kryme,,,
90,1990-04-21,Bust A Move,Young M.C.,78,7,39
91,1990-04-21,Fly High Michelle,Enuff Z'Nuff,82,47,13
92,1990-04-21,Drag My Bad Name Down,The 4 Of Us,,,
93,1990-04-21,A Face In The Crowd,Tom Petty,81,46,8
94,1990-04-21,Pictures Of You,The Cure,,,
95,1990-04-21,A Girl Like You,The Smithereens,87,38,20
96,1990-04-21,Blue Sky Mine,Midnight Oil,69,47,10
97,1990-04-21,Anytime,McAuley Schenker Group,91,69,10
98,1990-04-21,The Deeper The Love,Whitesnake,76,28,14
99,1990-04-21,You Can't Get Away,Shana,86,82,5
100,1990-04-21,You're The Only Woman,The Brat Pack,70,36,12
1,1990-04-28,Nothing Compares 2 U,Sinead O'Connor,1,1,7
2,1990-04-28,Don't Wanna Fall In Love,Jane Child,2,2,12
3,1990-04-28,I Wanna Be Rich,Calloway,4,3,12
4,1990-04-28,All Around The World,Lisa Stansfield,3,3,13
5,1990-04-28,How Can We Be Lovers,Michael Bolton,7,5,9
6,1990-04-28,Whip Appeal,Babyface,11,6,10
7,1990-04-28,Here And Now,Luther Vandross,6,6,19
8,1990-04-28,Without You,Motley Crue,9,8,10
9,1990-04-28,"Whole Wide World (From ""True Love"")",A'me Lorain,10,9,15
10,1990-04-28,All I Wanna Do Is Make Love To You,Heart,18,10,5
11,1990-04-28,What It Takes,Aerosmith,13,11,7
12,1990-04-28,Vogue,Madonna,28,12,3
13,1990-04-28,Heartbeat,Seduction,15,13,10
14,1990-04-28,I'll Be Your Everything,Tommy Page,5,1,11
15,1990-04-28,Sending All My Love,Linear,19,15,11
16,1990-04-28,Hold On,Wilson Phillips,20,16,7
17,1990-04-28,Alright,Janet Jackson,24,17,4
18,1990-04-28,Love Child,Sweet Sensation,21,18,7
19,1990-04-28,Forever,KISS,8,8,13
20,1990-04-28,This Old Heart Of Mine,Rod Stewart With Ronald Isley,25,20,6
21,1990-04-28,Room At The Top,Adam Ant,23,21,8
22,1990-04-28,The Heart Of The Matter,Don Henley,22,22,11
23,1990-04-28,Love Will Lead You Back,Taylor Dayne,12,1,14
24,1990-04-28,Poison,Bell Biv DeVoe,29,24,4
25,1990-04-28,Black Velvet,Alannah Myles,14,1,17
26,1990-04-28,The Humpty Dance,Digital Underground,30,26,7
27,1990-04-28,U Can't Touch This,M.C. Hammer,,,
28,1990-04-28,Your Baby Never Looked Good In Blue,Expose,31,28,5
29,1990-04-28,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,34,29,4
30,1990-04-28,Get Up! (Before The Night Is Over),Technotronic,16,7,14
31,1990-04-28,I Wish It Would Rain Down,Phil Collins,17,3,13
32,1990-04-28,If U Were Mine,The U-Krew,26,24,14
33,1990-04-28,Expression,Salt-N-Pepa,36,33,8
34,1990-04-28,House Of Pain,Faster Pussycat,40,34,10
35,1990-04-28,Save Me,Fleetwood Mac,41,35,4
36,1990-04-28,Ready Or Not,After 7,44,36,5
37,1990-04-28,A Little Love,Corey Hart,39,37,7
38,1990-04-28,Ooh La La (I Can't Get Over You),Perfect Gentlemen,47,38,3
39,1990-04-28,Heart Of Stone,Cher,27,20,12
40,1990-04-28,The Secret Garden,Quincy Jones,32,31,8
41,1990-04-28,Time After Time,Timmy T.,42,41,8
42,1990-04-28,"Baby, It's Tonight",Jude Cole,51,42,3
43,1990-04-28,I'll See You In My Dreams,Giant,45,43,6
44,1990-04-28,Cruising For Bruising,Basia,52,44,4
45,1990-04-28,Just A Friend,Biz Markie,38,9,15
46,1990-04-28,All My Life,Linda Ronstadt (Featuring Aaron Neville),33,11,12
47,1990-04-28,Getting Away With It,Electronic,48,47,5
48,1990-04-28,No More Lies,Michel'le,37,7,24
49,1990-04-28,Oye Mi Canto (Hear My Voice),Gloria Estefan,54,49,4
50,1990-04-28,Hurting Kind (I've Got My Eyes On You),Robert Plant,46,46,6
51,1990-04-28,Do You Remember?,Phil Collins,,,
52,1990-04-28,Always And Forever,Whistle,59,52,4
53,1990-04-28,All That Glitters Isn't Gold,The Cover Girls,58,53,4
54,1990-04-28,Escapade,Janet Jackson,35,1,15
55,1990-04-28,Children Of The Night,Richard Marx,,,
56,1990-04-28,Cuts You Up,Peter Murphy,60,56,6
57,1990-04-28,Turtle Power,Partners In Kryme,89,57,2
58,1990-04-28,Enjoy The Silence,Depeche Mode,73,58,3
59,1990-04-28,Moonlight On Water,Laura Branigan,67,59,5
60,1990-04-28,Deadbeat Club,The B-52s,84,60,2
61,1990-04-28,Get A Life,Soul II Soul,72,61,3
62,1990-04-28,Nicety,Michel'le,74,62,3
63,1990-04-28,Make It Like It Was,Regina Belle,43,43,10
64,1990-04-28,Opposites Attract,Paula Abdul (Duet With The Wild Pair),50,1,20
65,1990-04-28,The Way It Is,Tesla,55,55,8
66,1990-04-28,Heaven Is A 4 Letter Word,Bad English,68,66,3
67,1990-04-28,"How 'Bout Us (From ""True Love"")",Grayson Hugh & Betty Wright,70,67,5
68,1990-04-28,Coming Of Age,Damn Yankees,85,68,2
69,1990-04-28,Spin That Wheel,Hi Tek 3 Featuring Ya Kid K,83,69,3
70,1990-04-28,Sacrifice,Elton John,61,18,16
71,1990-04-28,The Ballad Of Jayne,L.A. Guns,79,71,4
72,1990-04-28,Dangerous,Roxette,56,2,20
73,1990-04-28,Notice Me,Nikki,,,
74,1990-04-28,Roam,The B-52s,53,3,19
75,1990-04-28,Dare To Fall In Love,Brent Bourgeois,,,
76,1990-04-28,Dub Be Good To Me,Beats International,86,76,3
77,1990-04-28,Lambada,Kaoma,66,46,9
78,1990-04-28,That's The Way Of The World,D-Mob With Cathy Dennis,,,
79,1990-04-28,Drag My Bad Name Down,The 4 Of Us,92,79,2
80,1990-04-28,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,62,10,20
81,1990-04-28,Love Me For Life,Stevie B,63,29,13
82,1990-04-28,"Wild Women Do (From ""Pretty Woman"")",Natalie Cole,57,34,10
83,1990-04-28,Keep It Together,Madonna,49,8,13
84,1990-04-28,Have A Heart,Bonnie Raitt,64,49,8
85,1990-04-28,Pictures Of You,The Cure,94,85,2
86,1990-04-28,Club At The End Of The Street,Elton John,,,
87,1990-04-28,True Blue Love,Lou Gramm,65,40,11
88,1990-04-28,Here We Are,Gloria Estefan,76,6,20
89,1990-04-28,Girls Nite Out,Tyler Collins,,,
90,1990-04-28,This & That,Michael Penn,,,
91,1990-04-28,Only My Heart Talkin',Alice Cooper,,,
92,1990-04-28,Try To Find Me,Gorky Park,,,
93,1990-04-28,Got To Get,Leila K With Rob 'N' Raz,78,48,11
94,1990-04-28,Sometimes She Cries,Warrant,69,20,17
95,1990-04-28,Hide And Seek,Pajama Party,82,73,8
96,1990-04-28,Price Of Love,Bad English,75,5,19
97,1990-04-28,Sittin' In The Lap Of Luxury,Louie Louie,,,
98,1990-04-28,Up All Night,Slaughter,,,
99,1990-04-28,I Go To Extremes,Billy Joel,71,6,16
100,1990-04-28,You Make Me Feel (Mighty Real),Jimmy Somerville,87,87,4
1,1990-05-05,Nothing Compares 2 U,Sinead O'Connor,1,1,8
2,1990-05-05,I Wanna Be Rich,Calloway,3,2,13
3,1990-05-05,How Can We Be Lovers,Michael Bolton,5,3,10
4,1990-05-05,Vogue,Madonna,12,4,4
5,1990-05-05,All I Wanna Do Is Make Love To You,Heart,10,5,6
6,1990-05-05,Don't Wanna Fall In Love,Jane Child,2,2,13
7,1990-05-05,Whip Appeal,Babyface,6,6,11
8,1990-05-05,All Around The World,Lisa Stansfield,4,3,14
9,1990-05-05,What It Takes,Aerosmith,11,9,8
10,1990-05-05,Alright,Janet Jackson,17,10,5
11,1990-05-05,Without You,Motley Crue,8,8,11
12,1990-05-05,Hold On,Wilson Phillips,16,12,8
13,1990-05-05,Heartbeat,Seduction,13,13,11
14,1990-05-05,Sending All My Love,Linear,15,14,12
15,1990-05-05,Love Child,Sweet Sensation,18,15,8
16,1990-05-05,This Old Heart Of Mine,Rod Stewart With Ronald Isley,20,16,7
17,1990-05-05,Room At The Top,Adam Ant,21,17,9
18,1990-05-05,Poison,Bell Biv DeVoe,24,18,5
19,1990-05-05,"Whole Wide World (From ""True Love"")",A'me Lorain,9,9,16
20,1990-05-05,Here And Now,Luther Vandross,7,6,20
21,1990-05-05,The Heart Of The Matter,Don Henley,22,21,12
22,1990-05-05,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,29,22,5
23,1990-05-05,U Can't Touch This,M.C. Hammer,27,23,2
24,1990-05-05,I'll Be Your Everything,Tommy Page,14,1,12
25,1990-05-05,Your Baby Never Looked Good In Blue,Expose,28,25,6
26,1990-05-05,The Humpty Dance,Digital Underground,26,26,8
27,1990-05-05,Love Will Lead You Back,Taylor Dayne,23,1,15
28,1990-05-05,Black Velvet,Alannah Myles,25,1,18
